policy_id,car_id,company,start_date,end_date,cost
294,936,ВСК,2025-06-30 08:32:21.814962,2026-06-30 08:32:21.814962,20596
295,537,Т-Страхование,2025-11-17 00:00:58.251723,2026-11-17 00:00:58.251723,7366
296,77,АльфаСтрахование,2026-03-02 02:36:11.644367,2027-03-02 02:36:11.644367,20556
297,855,РЕСО-Гарантия,2024-12-23 14:44:51.681680,2025-12-23 14:44:51.681680,14581
298,855,ВСК,2025-12-23 14:44:51.681680,2026-12-23 14:44:51.681680,17287
299,1045,Ингосстрах,2024-07-16 19:53:09.191950,2025-07-16 19:53:09.191950,12216
300,1045,Росгосстрах,2025-07-16 19:53:09.191950,2026-07-16 19:53:09.191950,24771
301,837,Ингосстрах,2026-01-09 01:37:19.998597,2027-01-09 01:37:19.998597,18667
302,367,Росгосстрах,2024-08-12 02:46:14.153919,2025-08-12 02:46:14.153919,10765
303,367,РЕСО-Гарантия,2025-08-12 02:46:14.153919,2026-08-12 02:46:14.153919,22903
304,183,ВСК,2025-10-22 13:19:40.217966,2026-10-22 13:19:40.217966,15901
305,491,ВСК,2025-05-03 04:57:46.429285,2026-05-03 04:57:46.429285,22243
306,1019,Т-Страхование,2026-04-17 04:58:10.162832,2027-04-17 04:58:10.162832,16455
307,916,Росгосстрах,2025-12-17 09:16:12.550928,2026-12-17 09:16:12.550928,7185
308,354,Ингосстрах,2024-07-07 03:03:57.980891,2025-07-07 03:03:57.980891,18715
309,354,АльфаСтрахование,2025-07-07 03:03:57.980891,2026-07-07 03:03:57.980891,11944
310,233,АльфаСтрахование,2025-08-14 01:53:41.718874,2026-08-14 01:53:41.718874,9727
311,389,ВСК,2025-06-16 01:09:02.119507,2026-06-16 01:09:02.119507,18665
312,989,Росгосстрах,2026-05-20 23:07:22.422565,2027-05-20 23:07:22.422565,15259
313,1090,Росгосстрах,2026-03-05 09:28:37.465457,2027-03-05 09:28:37.465457,6211
314,343,Ингосстрах,2022-06-10 10:35:21.628752,2023-06-10 10:35:21.628752,19239
315,343,ВСК,2023-06-10 10:35:21.628752,2024-06-09 10:35:21.628752,9063
316,343,ВСК,2024-06-09 10:35:21.628752,2025-06-09 10:35:21.628752,10603
317,343,Росгосстрах,2025-06-09 10:35:21.628752,2026-06-09 10:35:21.628752,5441
318,573,Ингосстрах,2024-10-24 21:36:29.224609,2025-10-24 21:36:29.224609,21689
319,573,Т-Страхование,2025-10-24 21:36:29.224609,2026-10-24 21:36:29.224609,21422
320,8,ВСК,2025-06-22 11:00:04.663321,2026-06-22 11:00:04.663321,5826
321,750,Т-Страхование,2026-05-11 20:31:17.101215,2027-05-11 20:31:17.101215,12313
322,587,АльфаСтрахование,2024-12-12 19:38:30.240992,2025-12-12 19:38:30.240992,24398
323,587,Ингосстрах,2025-12-12 19:38:30.240992,2026-12-12 19:38:30.240992,19964
324,841,АльфаСтрахование,2025-10-21 22:52:31.140072,2026-10-21 22:52:31.140072,10662
325,578,РЕСО-Гарантия,2025-07-29 10:02:36.587416,2026-07-29 10:02:36.587416,16014
326,723,АльфаСтрахование,2025-12-12 01:42:08.195861,2026-12-12 01:42:08.195861,20945
327,539,ВСК,2025-05-04 17:46:40.444654,2026-05-04 17:46:40.444654,24771
328,70,ВСК,2026-04-24 00:53:10.164654,2027-04-24 00:53:10.164654,13733
329,1029,Ингосстрах,2026-03-18 17:37:33.725121,2027-03-18 17:37:33.725121,22432
330,297,Росгосстрах,2025-07-15 15:53:05.245473,2026-07-15 15:53:05.245473,13273
331,751,Т-Страхование,2025-05-21 05:01:58.280421,2026-05-21 05:01:58.280421,15373
332,452,РЕСО-Гарантия,2025-01-23 20:53:36.485473,2026-01-23 20:53:36.485473,13318
333,452,Росгосстрах,2026-01-23 20:53:36.485473,2027-01-23 20:53:36.485473,10299
334,1078,Ингосстрах,2025-07-01 20:43:06.572019,2026-07-01 20:43:06.572019,22668
335,1059,ВСК,2025-06-17 12:15:53.069366,2026-06-17 12:15:53.069366,9516
336,290,Ингосстрах,2026-04-01 18:10:35.952160,2027-04-01 18:10:35.952160,16688
337,325,Т-Страхование,2024-05-26 20:28:52.423928,2025-05-26 20:28:52.423928,6508
338,325,АльфаСтрахование,2025-05-26 20:28:52.423928,2026-05-26 20:28:52.423928,14317
339,325,Ингосстрах,2026-05-26 20:28:52.423928,2027-05-26 20:28:52.423928,14055
340,796,РЕСО-Гарантия,2025-08-19 16:08:19.210460,2026-08-19 16:08:19.210460,24752
341,234,РЕСО-Гарантия,2025-05-06 14:35:23.325425,2026-05-06 14:35:23.325425,18827
342,834,Росгосстрах,2024-11-26 01:52:41.535409,2025-11-26 01:52:41.535409,16185
343,834,Ингосстрах,2025-11-26 01:52:41.535409,2026-11-26 01:52:41.535409,19301
344,1162,Росгосстрах,2026-02-19 03:01:36.910467,2027-02-19 03:01:36.910467,15423
345,1170,Росгосстрах,2025-09-02 18:52:27.282291,2026-09-02 18:52:27.282291,5931
346,1088,Т-Страхование,2025-07-06 00:19:31.534960,2026-07-06 00:19:31.534960,11288
347,138,АльфаСтрахование,2025-05-31 17:41:16.849175,2026-05-31 17:41:16.849175,18898
348,1189,Росгосстрах,2026-03-06 21:13:52.728354,2027-03-06 21:13:52.728354,12697
349,878,РЕСО-Гарантия,2025-05-21 21:07:57.684160,2026-05-21 21:07:57.684160,24603
350,878,Т-Страхование,2026-05-21 21:07:57.684160,2027-05-21 21:07:57.684160,13186
351,160,АльфаСтрахование,2026-02-24 12:30:03.638719,2027-02-24 12:30:03.638719,16179
352,220,Росгосстрах,2026-02-14 18:18:19.305757,2027-02-14 18:18:19.305757,6898
353,1107,Ингосстрах,2026-02-06 13:07:54.527938,2027-02-06 13:07:54.527938,20179
354,1025,РЕСО-Гарантия,2026-03-30 07:28:22.419485,2027-03-30 07:28:22.419485,17993
355,1000,ВСК,2025-06-15 21:19:41.343064,2026-06-15 21:19:41.343064,20470
356,275,Ингосстрах,2025-09-13 14:08:04.402472,2026-09-13 14:08:04.402472,20856
357,643,РЕСО-Гарантия,2025-09-27 02:52:35.657410,2026-09-27 02:52:35.657410,22911
358,906,Т-Страхование,2024-05-19 11:53:50.500075,2025-05-19 11:53:50.500075,6414
359,906,АльфаСтрахование,2025-05-19 11:53:50.500075,2026-05-19 11:53:50.500075,5311
360,610,Т-Страхование,2026-03-23 03:36:41.510757,2027-03-23 03:36:41.510757,15117
361,280,АльфаСтрахование,2025-06-07 10:05:17.759759,2026-06-07 10:05:17.759759,14314
362,1049,ВСК,2026-05-20 06:06:00.098301,2027-05-20 06:06:00.098301,20526
363,449,Ингосстрах,2025-02-05 20:35:16.777197,2026-02-05 20:35:16.777197,13624
364,449,АльфаСтрахование,2026-02-05 20:35:16.777197,2027-02-05 20:35:16.777197,18563
365,122,ВСК,2025-05-11 04:35:32.926179,2026-05-11 04:35:32.926179,19334
366,920,АльфаСтрахование,2025-11-08 11:14:55.479218,2026-11-08 11:14:55.479218,10025
367,472,ВСК,2024-12-06 16:20:37.230824,2025-12-06 16:20:37.230824,18766
368,472,АльфаСтрахование,2025-12-06 16:20:37.230824,2026-12-06 16:20:37.230824,9895
369,395,ВСК,2024-07-26 10:12:34.694858,2025-07-26 10:12:34.694858,15959
370,395,РЕСО-Гарантия,2025-07-26 10:12:34.694858,2026-07-26 10:12:34.694858,7097
371,551,Росгосстрах,2024-11-19 01:01:15.754681,2025-11-19 01:01:15.754681,7364
372,551,Т-Страхование,2025-11-19 01:01:15.754681,2026-11-19 01:01:15.754681,10353
373,486,АльфаСтрахование,2025-10-20 06:15:29.063375,2026-10-20 06:15:29.063375,8794
374,780,Т-Страхование,2025-06-25 16:17:15.560877,2026-06-25 16:17:15.560877,17068
375,428,Т-Страхование,2024-05-20 20:58:44.665097,2025-05-20 20:58:44.665097,22413
376,428,АльфаСтрахование,2025-05-20 20:58:44.665097,2026-05-20 20:58:44.665097,23910
377,962,РЕСО-Гарантия,2024-06-25 00:23:34.697662,2025-06-25 00:23:34.697662,17635
378,962,ВСК,2025-06-25 00:23:34.697662,2026-06-25 00:23:34.697662,24633
379,805,АльфаСтрахование,2025-06-25 13:38:04.379615,2026-06-25 13:38:04.379615,18362
380,700,РЕСО-Гарантия,2025-05-25 16:30:35.094908,2026-05-25 16:30:35.094908,9889
381,700,Т-Страхование,2026-05-25 16:30:35.094908,2027-05-25 16:30:35.094908,15555
382,724,АльфаСтрахование,2026-04-23 06:47:55.283579,2027-04-23 06:47:55.283579,14579
383,963,РЕСО-Гарантия,2026-04-27 22:04:30.678684,2027-04-27 22:04:30.678684,7241
384,535,Росгосстрах,2025-03-17 15:05:45.103651,2026-03-17 15:05:45.103651,19097
385,535,РЕСО-Гарантия,2026-03-17 15:05:45.103651,2027-03-17 15:05:45.103651,14968
386,493,ВСК,2025-10-07 14:17:51.057856,2026-10-07 14:17:51.057856,6200
387,542,Т-Страхование,2026-04-06 05:58:49.189657,2027-04-06 05:58:49.189657,22867
388,142,Т-Страхование,2024-05-17 23:42:45.332543,2025-05-17 23:42:45.332543,15909
389,142,ВСК,2025-05-17 23:42:45.332543,2026-05-17 23:42:45.332543,20508
390,418,Росгосстрах,2026-01-17 12:33:32.029879,2027-01-17 12:33:32.029879,12858
391,948,РЕСО-Гарантия,2026-01-25 14:52:19.914239,2027-01-25 14:52:19.914239,24416
392,44,АльфаСтрахование,2025-10-16 00:01:10.200479,2026-10-16 00:01:10.200479,14209
393,1152,Росгосстрах,2025-11-03 12:19:04.706452,2026-11-03 12:19:04.706452,7758
394,53,Т-Страхование,2025-09-21 18:15:44.846181,2026-09-21 18:15:44.846181,11135
395,334,РЕСО-Гарантия,2025-03-19 00:52:06.252046,2026-03-19 00:52:06.252046,11299
396,334,Ингосстрах,2026-03-19 00:52:06.252046,2027-03-19 00:52:06.252046,12606
397,512,АльфаСтрахование,2025-08-31 23:58:53.316164,2026-08-31 23:58:53.316164,8946
398,1159,ВСК,2025-10-30 18:20:53.041453,2026-10-30 18:20:53.041453,11968
399,783,Т-Страхование,2026-02-14 18:57:26.207574,2027-02-14 18:57:26.207574,11722
400,794,Росгосстрах,2025-11-17 00:12:16.463264,2026-11-17 00:12:16.463264,19058
401,525,Росгосстрах,2026-04-17 19:57:29.294908,2027-04-17 19:57:29.294908,13775
402,640,РЕСО-Гарантия,2026-03-08 21:12:05.328140,2027-03-08 21:12:05.328140,14481
403,633,Росгосстрах,2025-10-25 04:28:29.014421,2026-10-25 04:28:29.014421,12782
404,746,ВСК,2025-09-22 17:42:22.326129,2026-09-22 17:42:22.326129,19116
405,1081,АльфаСтрахование,2025-03-17 13:55:50.013011,2026-03-17 13:55:50.013011,12268
406,1081,АльфаСтрахование,2026-03-17 13:55:50.013011,2027-03-17 13:55:50.013011,13299
407,1066,Росгосстрах,2025-10-20 06:35:23.134312,2026-10-20 06:35:23.134312,10469
408,5,АльфаСтрахование,2025-12-22 21:39:39.920011,2026-12-22 21:39:39.920011,17268
409,168,АльфаСтрахование,2023-08-05 15:52:07.892637,2024-08-04 15:52:07.892637,20797
410,168,РЕСО-Гарантия,2024-08-04 15:52:07.892637,2025-08-04 15:52:07.892637,14062
411,168,РЕСО-Гарантия,2025-08-04 15:52:07.892637,2026-08-04 15:52:07.892637,8209
412,311,АльфаСтрахование,2025-09-12 20:59:34.633051,2026-09-12 20:59:34.633051,9754
413,468,АльфаСтрахование,2026-03-10 03:19:44.983911,2027-03-10 03:19:44.983911,22143
414,874,РЕСО-Гарантия,2025-10-25 02:25:42.851879,2026-10-25 02:25:42.851879,18138
415,804,Росгосстрах,2025-02-09 18:06:27.584709,2026-02-09 18:06:27.584709,11476
416,804,АльфаСтрахование,2026-02-09 18:06:27.584709,2027-02-09 18:06:27.584709,9640
417,1080,АльфаСтрахование,2025-02-06 00:13:13.170620,2026-02-06 00:13:13.170620,21912
418,1080,Росгосстрах,2026-02-06 00:13:13.170620,2027-02-06 00:13:13.170620,24585
419,593,Ингосстрах,2025-08-11 04:07:26.131390,2026-08-11 04:07:26.131390,21467
420,330,Ингосстрах,2026-02-01 07:20:19.338496,2027-02-01 07:20:19.338496,8475
421,356,ВСК,2026-04-04 10:12:48.949024,2027-04-04 10:12:48.949024,23244
422,153,Т-Страхование,2026-01-17 07:56:50.818069,2027-01-17 07:56:50.818069,15975
423,673,РЕСО-Гарантия,2024-06-15 13:29:34.317479,2025-06-15 13:29:34.317479,23203
424,673,Т-Страхование,2025-06-15 13:29:34.317479,2026-06-15 13:29:34.317479,10564
425,492,АльфаСтрахование,2024-09-14 10:37:05.802979,2025-09-14 10:37:05.802979,8632
426,492,Росгосстрах,2025-09-14 10:37:05.802979,2026-09-14 10:37:05.802979,17408
427,928,ВСК,2025-06-11 19:44:29.508054,2026-06-11 19:44:29.508054,21703
428,231,Ингосстрах,2026-04-14 09:46:15.288247,2027-04-14 09:46:15.288247,21688
429,239,Росгосстрах,2026-06-01 10:44:26.970425,2027-06-01 10:44:26.970425,6443
430,1100,Росгосстрах,2025-12-07 21:10:05.905814,2026-12-07 21:10:05.905814,12709
431,450,Росгосстрах,2026-03-17 09:04:47.793694,2027-03-17 09:04:47.793694,21575
432,1111,Ингосстрах,2025-11-19 19:27:18.682336,2026-11-19 19:27:18.682336,8150
433,82,АльфаСтрахование,2024-05-30 02:48:12.252759,2025-05-30 02:48:12.252759,21161
434,82,АльфаСтрахование,2025-05-30 02:48:12.252759,2026-05-30 02:48:12.252759,18804
435,244,Росгосстрах,2024-07-29 00:41:31.636478,2025-07-29 00:41:31.636478,13428
436,244,Ингосстрах,2025-07-29 00:41:31.636478,2026-07-29 00:41:31.636478,9811
437,900,ВСК,2025-04-02 02:02:36.199388,2026-04-02 02:02:36.199388,10014
438,900,АльфаСтрахование,2026-04-02 02:02:36.199388,2027-04-02 02:02:36.199388,9868
439,430,Т-Страхование,2024-05-27 03:47:55.736476,2025-05-27 03:47:55.736476,15163
440,430,Ингосстрах,2025-05-27 03:47:55.736476,2026-05-27 03:47:55.736476,16633
441,381,АльфаСтрахование,2026-01-01 07:08:44.838820,2027-01-01 07:08:44.838820,11275
442,727,Т-Страхование,2025-12-21 04:37:58.923673,2026-12-21 04:37:58.923673,20861
443,835,Т-Страхование,2025-07-16 15:03:12.057878,2026-07-16 15:03:12.057878,20361
444,861,РЕСО-Гарантия,2026-03-03 03:18:44.250583,2027-03-03 03:18:44.250583,6143
445,99,РЕСО-Гарантия,2025-10-15 21:38:06.711219,2026-10-15 21:38:06.711219,5122
446,771,АльфаСтрахование,2025-06-11 23:09:46.763559,2026-06-11 23:09:46.763559,21621
447,626,ВСК,2026-05-27 17:54:02.795645,2027-05-27 17:54:02.795645,6635
448,775,АльфаСтрахование,2025-09-19 23:37:13.946263,2026-09-19 23:37:13.946263,24588
449,162,Ингосстрах,2026-05-24 16:58:12.066267,2027-05-24 16:58:12.066267,15533
450,521,РЕСО-Гарантия,2025-06-02 02:14:45.248844,2026-06-02 02:14:45.248844,12107
451,889,РЕСО-Гарантия,2026-03-07 19:27:36.900444,2027-03-07 19:27:36.900444,18485
452,204,Ингосстрах,2025-04-18 07:27:35.357309,2026-04-18 07:27:35.357309,8453
453,204,Ингосстрах,2026-04-18 07:27:35.357309,2027-04-18 07:27:35.357309,23593
454,776,Росгосстрах,2025-03-22 18:30:38.675218,2026-03-22 18:30:38.675218,5555
455,776,Ингосстрах,2026-03-22 18:30:38.675218,2027-03-22 18:30:38.675218,24426
456,1110,Ингосстрах,2025-03-16 04:04:30.119069,2026-03-16 04:04:30.119069,7110
457,1110,АльфаСтрахование,2026-03-16 04:04:30.119069,2027-03-16 04:04:30.119069,5647
458,432,АльфаСтрахование,2026-03-28 09:44:18.101938,2027-03-28 09:44:18.101938,19451
459,377,Т-Страхование,2026-05-24 20:20:16.470072,2027-05-24 20:20:16.470072,7928
460,779,РЕСО-Гарантия,2025-10-14 03:59:31.058081,2026-10-14 03:59:31.058081,9578
461,628,Т-Страхование,2026-01-13 19:30:12.464896,2027-01-13 19:30:12.464896,21477
462,265,РЕСО-Гарантия,2023-10-27 01:15:29.497538,2024-10-26 01:15:29.497538,16148
463,265,АльфаСтрахование,2024-10-26 01:15:29.497538,2025-10-26 01:15:29.497538,15025
464,265,Т-Страхование,2025-10-26 01:15:29.497538,2026-10-26 01:15:29.497538,11261
465,671,РЕСО-Гарантия,2025-06-20 16:28:29.861923,2026-06-20 16:28:29.861923,12001
466,1195,Росгосстрах,2025-09-17 22:19:04.107888,2026-09-17 22:19:04.107888,16152
467,632,Т-Страхование,2025-01-29 08:23:01.005914,2026-01-29 08:23:01.005914,15928
468,632,Ингосстрах,2026-01-29 08:23:01.005914,2027-01-29 08:23:01.005914,8380
469,709,Росгосстрах,2024-04-20 14:33:15.483800,2025-04-20 14:33:15.483800,7890
470,709,Ингосстрах,2025-04-20 14:33:15.483800,2026-04-20 14:33:15.483800,18855
471,709,АльфаСтрахование,2026-04-20 14:33:15.483800,2027-04-20 14:33:15.483800,6934
472,263,РЕСО-Гарантия,2025-09-13 11:09:21.564585,2026-09-13 11:09:21.564585,23395
473,625,АльфаСтрахование,2023-08-14 00:46:27.609115,2024-08-13 00:46:27.609115,9838
474,625,ВСК,2024-08-13 00:46:27.609115,2025-08-13 00:46:27.609115,23233
475,625,РЕСО-Гарантия,2025-08-13 00:46:27.609115,2026-08-13 00:46:27.609115,24545
476,41,АльфаСтрахование,2024-07-16 01:45:50.010743,2025-07-16 01:45:50.010743,16169
477,41,Ингосстрах,2025-07-16 01:45:50.010743,2026-07-16 01:45:50.010743,22315
478,257,ВСК,2024-06-14 11:08:23.469727,2025-06-14 11:08:23.469727,17569
479,257,АльфаСтрахование,2025-06-14 11:08:23.469727,2026-06-14 11:08:23.469727,20126
480,371,АльфаСтрахование,2023-01-22 19:34:24.347800,2024-01-22 19:34:24.347800,5526
481,371,Ингосстрах,2024-01-22 19:34:24.347800,2025-01-21 19:34:24.347800,23676
482,371,РЕСО-Гарантия,2025-01-21 19:34:24.347800,2026-01-21 19:34:24.347800,14077
483,371,Росгосстрах,2026-01-21 19:34:24.347800,2027-01-21 19:34:24.347800,9054
484,57,Росгосстрах,2026-05-16 10:47:51.424993,2027-05-16 10:47:51.424993,6667
485,817,РЕСО-Гарантия,2024-07-01 14:40:25.532951,2025-07-01 14:40:25.532951,10263
486,817,Росгосстрах,2025-07-01 14:40:25.532951,2026-07-01 14:40:25.532951,21926
487,667,РЕСО-Гарантия,2026-03-29 13:00:39.186502,2027-03-29 13:00:39.186502,8412
488,417,Т-Страхование,2025-10-13 09:20:15.376044,2026-10-13 09:20:15.376044,6389
489,661,Росгосстрах,2025-05-13 22:00:38.065397,2026-05-13 22:00:38.065397,18244
490,661,Росгосстрах,2026-05-13 22:00:38.065397,2027-05-13 22:00:38.065397,8302
491,402,Росгосстрах,2026-03-08 10:19:09.599056,2027-03-08 10:19:09.599056,5415
492,175,ВСК,2026-05-16 10:08:30.135622,2027-05-16 10:08:30.135622,12651
493,1033,РЕСО-Гарантия,2024-08-14 16:07:09.451482,2025-08-14 16:07:09.451482,16020
494,1033,АльфаСтрахование,2025-08-14 16:07:09.451482,2026-08-14 16:07:09.451482,5610
495,267,Ингосстрах,2023-01-19 08:49:06.490177,2024-01-19 08:49:06.490177,20305
496,267,ВСК,2024-01-19 08:49:06.490177,2025-01-18 08:49:06.490177,6040
497,267,Ингосстрах,2025-01-18 08:49:06.490177,2026-01-18 08:49:06.490177,18122
498,267,Ингосстрах,2026-01-18 08:49:06.490177,2027-01-18 08:49:06.490177,9182
499,922,ВСК,2022-08-30 12:52:19.434284,2023-08-30 12:52:19.434284,23083
500,922,АльфаСтрахование,2023-08-30 12:52:19.434284,2024-08-29 12:52:19.434284,9497
501,922,Росгосстрах,2024-08-29 12:52:19.434284,2025-08-29 12:52:19.434284,6746
502,922,АльфаСтрахование,2025-08-29 12:52:19.434284,2026-08-29 12:52:19.434284,18629
503,553,РЕСО-Гарантия,2025-08-16 14:50:10.942560,2026-08-16 14:50:10.942560,22711
504,875,Ингосстрах,2024-07-11 00:28:58.296186,2025-07-11 00:28:58.296186,20366
505,875,АльфаСтрахование,2025-07-11 00:28:58.296186,2026-07-11 00:28:58.296186,22020
506,898,Ингосстрах,2024-11-21 18:32:39.697001,2025-11-21 18:32:39.697001,8252
507,898,Т-Страхование,2025-11-21 18:32:39.697001,2026-11-21 18:32:39.697001,14424
508,899,Росгосстрах,2025-09-09 17:44:40.041146,2026-09-09 17:44:40.041146,8421
509,969,Т-Страхование,2026-05-24 11:33:53.994337,2027-05-24 11:33:53.994337,9359
510,151,ВСК,2024-08-31 21:35:52.628505,2025-08-31 21:35:52.628505,17151
511,151,РЕСО-Гарантия,2025-08-31 21:35:52.628505,2026-08-31 21:35:52.628505,11129
512,851,АльфаСтрахование,2025-12-22 12:42:33.885200,2026-12-22 12:42:33.885200,9338
513,1046,Ингосстрах,2024-06-01 17:54:25.673033,2025-06-01 17:54:25.673033,8294
514,1046,Росгосстрах,2025-06-01 17:54:25.673033,2026-06-01 17:54:25.673033,20808
515,579,Росгосстрах,2025-11-19 06:33:18.510009,2026-11-19 06:33:18.510009,7161
516,48,Ингосстрах,2024-10-26 19:13:15.290326,2025-10-26 19:13:15.290326,8580
517,48,Т-Страхование,2025-10-26 19:13:15.290326,2026-10-26 19:13:15.290326,9686
518,1035,ВСК,2025-11-10 04:32:58.107308,2026-11-10 04:32:58.107308,12821
519,433,Ингосстрах,2026-03-26 12:04:58.871834,2027-03-26 12:04:58.871834,10553
520,360,Ингосстрах,2024-09-26 22:45:21.634690,2025-09-26 22:45:21.634690,14727
521,360,ВСК,2025-09-26 22:45:21.634690,2026-09-26 22:45:21.634690,9408
522,1006,РЕСО-Гарантия,2025-01-26 14:11:46.395159,2026-01-26 14:11:46.395159,20527
523,1006,Ингосстрах,2026-01-26 14:11:46.395159,2027-01-26 14:11:46.395159,6212
524,699,РЕСО-Гарантия,2025-09-01 03:55:32.924822,2026-09-01 03:55:32.924822,19973
525,690,РЕСО-Гарантия,2024-12-17 12:25:14.812269,2025-12-17 12:25:14.812269,10732
526,690,ВСК,2025-12-17 12:25:14.812269,2026-12-17 12:25:14.812269,5225
527,886,Ингосстрах,2026-03-31 21:01:55.804750,2027-03-31 21:01:55.804750,16278
528,331,АльфаСтрахование,2026-03-26 00:58:26.312435,2027-03-26 00:58:26.312435,14483
529,350,РЕСО-Гарантия,2024-11-17 19:20:09.317039,2025-11-17 19:20:09.317039,6355
530,350,ВСК,2025-11-17 19:20:09.317039,2026-11-17 19:20:09.317039,8929
531,179,РЕСО-Гарантия,2023-12-01 08:54:45.821179,2024-11-30 08:54:45.821179,7446
532,179,Т-Страхование,2024-11-30 08:54:45.821179,2025-11-30 08:54:45.821179,22628
533,179,АльфаСтрахование,2025-11-30 08:54:45.821179,2026-11-30 08:54:45.821179,8265
534,147,РЕСО-Гарантия,2025-02-27 01:52:35.712765,2026-02-27 01:52:35.712765,15196
535,147,АльфаСтрахование,2026-02-27 01:52:35.712765,2027-02-27 01:52:35.712765,9319
536,393,АльфаСтрахование,2024-07-18 12:56:28.530665,2025-07-18 12:56:28.530665,20184
537,393,Ингосстрах,2025-07-18 12:56:28.530665,2026-07-18 12:56:28.530665,6912
538,880,ВСК,2025-05-23 04:24:50.009399,2026-05-23 04:24:50.009399,19720
539,766,РЕСО-Гарантия,2025-11-01 20:38:38.335308,2026-11-01 20:38:38.335308,6206
540,624,Т-Страхование,2026-02-15 00:05:42.235342,2027-02-15 00:05:42.235342,19953
541,207,Ингосстрах,2025-12-06 04:51:57.535492,2026-12-06 04:51:57.535492,19363
542,339,РЕСО-Гарантия,2026-01-27 17:57:19.875775,2027-01-27 17:57:19.875775,17050
543,329,Ингосстрах,2024-09-07 08:37:12.767180,2025-09-07 08:37:12.767180,5705
544,329,Т-Страхование,2025-09-07 08:37:12.767180,2026-09-07 08:37:12.767180,23580
545,770,ВСК,2024-08-22 17:32:47.639275,2025-08-22 17:32:47.639275,22875
546,770,ВСК,2025-08-22 17:32:47.639275,2026-08-22 17:32:47.639275,22691
547,78,Ингосстрах,2024-10-23 18:03:29.719488,2025-10-23 18:03:29.719488,13350
548,78,Росгосстрах,2025-10-23 18:03:29.719488,2026-10-23 18:03:29.719488,10587
549,397,РЕСО-Гарантия,2025-06-10 00:04:24.709284,2026-06-10 00:04:24.709284,11481
550,703,Ингосстрах,2025-06-20 15:51:38.523193,2026-06-20 15:51:38.523193,6789
551,1186,Т-Страхование,2024-10-03 05:53:43.247604,2025-10-03 05:53:43.247604,16991
552,1186,АльфаСтрахование,2025-10-03 05:53:43.247604,2026-10-03 05:53:43.247604,7864
553,47,Т-Страхование,2025-12-22 18:10:24.895001,2026-12-22 18:10:24.895001,14033
554,522,Ингосстрах,2024-07-09 06:34:07.080307,2025-07-09 06:34:07.080307,16757
555,522,ВСК,2025-07-09 06:34:07.080307,2026-07-09 06:34:07.080307,16569
556,167,Т-Страхование,2025-12-28 11:13:33.648850,2026-12-28 11:13:33.648850,19456
557,629,АльфаСтрахование,2025-01-13 01:15:18.883464,2026-01-13 01:15:18.883464,12272
558,629,Росгосстрах,2026-01-13 01:15:18.883464,2027-01-13 01:15:18.883464,13920
559,29,АльфаСтрахование,2025-06-21 03:38:30.890491,2026-06-21 03:38:30.890491,16570
560,457,АльфаСтрахование,2025-12-13 14:56:03.134745,2026-12-13 14:56:03.134745,23376
561,95,РЕСО-Гарантия,2025-10-23 19:23:46.985111,2026-10-23 19:23:46.985111,8955
562,710,Ингосстрах,2024-06-03 19:40:46.135025,2025-06-03 19:40:46.135025,22234
563,710,Ингосстрах,2025-06-03 19:40:46.135025,2026-06-03 19:40:46.135025,11276
564,1167,Росгосстрах,2024-12-29 02:37:36.407907,2025-12-29 02:37:36.407907,19739
565,1167,АльфаСтрахование,2025-12-29 02:37:36.407907,2026-12-29 02:37:36.407907,15529
566,313,АльфаСтрахование,2026-01-25 10:35:18.828083,2027-01-25 10:35:18.828083,21681
567,706,Ингосстрах,2025-08-30 21:39:02.539789,2026-08-30 21:39:02.539789,24656
568,1096,ВСК,2025-11-28 18:21:49.718149,2026-11-28 18:21:49.718149,23604
569,66,Росгосстрах,2025-11-04 11:41:23.604519,2026-11-04 11:41:23.604519,15056
570,975,АльфаСтрахование,2026-01-26 04:00:05.828233,2027-01-26 04:00:05.828233,14753
571,1192,ВСК,2024-05-16 05:40:25.043886,2025-05-16 05:40:25.043886,11699
572,1192,Т-Страхование,2025-05-16 05:40:25.043886,2026-05-16 05:40:25.043886,19677
573,623,ВСК,2025-07-26 12:23:28.772108,2026-07-26 12:23:28.772108,18076
574,715,АльфаСтрахование,2025-05-07 16:38:29.005167,2026-05-07 16:38:29.005167,12713
575,872,АльфаСтрахование,2026-01-03 18:28:19.694723,2027-01-03 18:28:19.694723,18740
576,586,АльфаСтрахование,2026-05-02 20:40:51.774414,2027-05-02 20:40:51.774414,12506
577,859,ВСК,2025-06-20 10:30:34.845742,2026-06-20 10:30:34.845742,23339
578,622,Росгосстрах,2025-09-21 05:10:45.809932,2026-09-21 05:10:45.809932,19378
579,1057,Т-Страхование,2025-05-30 12:27:53.488452,2026-05-30 12:27:53.488452,13740
580,84,Т-Страхование,2025-06-17 02:26:05.179341,2026-06-17 02:26:05.179341,19630
581,141,Ингосстрах,2025-09-01 09:32:03.460789,2026-09-01 09:32:03.460789,5183
582,815,ВСК,2025-11-11 18:17:22.969703,2026-11-11 18:17:22.969703,13473
583,308,Ингосстрах,2024-12-02 18:42:49.155683,2025-12-02 18:42:49.155683,23422
584,308,Ингосстрах,2025-12-02 18:42:49.155683,2026-12-02 18:42:49.155683,15739
585,812,АльфаСтрахование,2024-06-23 12:14:57.709630,2025-06-23 12:14:57.709630,5391
